Datum;Zeit;Transaktion;Item
28.01.2017;11:00:56;5492;Brownie
28.01.2017;11:00:56;5492;Brot
28.01.2017;11:00:56;5492;Frittata
28.01.2017;11:00:56;5492;Saft
28.01.2017;11:00:56;5492;Smoothies
28.01.2017;11:00:56;5492;Teegebaeck
28.01.2017;11:02:24;5493;Brot
28.01.2017;11:02:24;5493;Kaffee
28.01.2017;11:02:24;5493;Toertchen
28.01.2017;11:04:11;5494;Kaffee
28.01.2017;11:04:11;5494;Kaffee
28.01.2017;11:06:53;5495;Brot
28.01.2017;11:06:53;5495;Focaccia
28.01.2017;11:08:10;5496;NONE
28.01.2017;11:08:10;5496;Kaesekuchen
28.01.2017;11:08:10;5496;Tee
28.01.2017;11:08:10;5496;Kaffee
28.01.2017;11:09:32;5497;Brot
28.01.2017;11:11:32;5498;Brot
28.01.2017;11:11:32;5498;Baguette
28.01.2017;11:12:35;5499;Brot
28.01.2017;11:13:26;5500;Tee
28.01.2017;11:21:15;5501;Kaffee
28.01.2017;11:21:15;5501;Kaffee
28.01.2017;11:21:15;5501;Croissant
28.01.2017;11:22:00;5502;Saft
28.01.2017;11:23:12;5503;Kaffee
28.01.2017;11:23:12;5503;Heisse Schokolade
28.01.2017;11:23:12;5503;Brownie
28.01.2017;11:24:25;5504;Kaffee
28.01.2017;11:24:25;5504;Kaffee
28.01.2017;11:24:25;5504;Croissant
28.01.2017;11:29:05;5505;Kaffee
28.01.2017;11:32:23;5506;Brownie
28.01.2017;11:32:23;5506;Brot
28.01.2017;11:43:56;5507;Kaffee
28.01.2017;11:43:56;5507;Teegebaeck
28.01.2017;11:48:22;5508;Tee
28.01.2017;11:48:22;5508;Heisse Schokolade
28.01.2017;11:48:22;5508;Teegebaeck
28.01.2017;11:49:08;5509;Salat
28.01.2017;11:49:08;5509;Extra Salami oder Feta
28.01.2017;11:49:08;5509;Sandwich
28.01.2017;11:49:08;5509;Kaffee
28.01.2017;11:50:18;5510;Kuchen
28.01.2017;11:50:18;5510;Marmelade
28.01.2017;11:52:25;5511;Heisse Schokolade
28.01.2017;11:52:25;5511;Brot
28.01.2017;11:52:25;5511;Brownie
28.01.2017;11:52:25;5511;Teegebaeck
28.01.2017;11:55:40;5512;Toertchen
28.01.2017;11:55:40;5512;Kuchen
28.01.2017;11:55:40;5512;Brot
28.01.2017;11:57:02;5513;Kaffee
28.01.2017;11:57:02;5513;Brot
28.01.2017;11:57:02;5513;Muffin
28.01.2017;11:57:02;5513;Kuchen
28.01.2017;11:58:19;5514;Teegebaeck
28.01.2017;11:58:19;5514;Heisse Schokolade
28.01.2017;11:59:12;5515;Brot
28.01.2017;11:59:12;5515;Marmelade
28.01.2017;11:59:12;5515;Teegebaeck
28.01.2017;12:00:42;5516;Heisse Schokolade
28.01.2017;12:00:42;5516;Teegebaeck
28.01.2017;12:01:58;5517;Waffel
28.01.2017;12:04:16;5518;Kaffee
28.01.2017;12:12:40;5519;Brot
28.01.2017;12:12:40;5519;Kaffee
28.01.2017;12:20:31;5520;Kaffee
28.01.2017;12:20:31;5520;Brot
28.01.2017;12:20:31;5520;Frittata
28.01.2017;12:22:48;5521;Brot
28.01.2017;12:22:48;5521;Focaccia
28.01.2017;12:26:03;5522;Brot
28.01.2017;12:26:03;5522;Lebkuchen
28.01.2017;12:27:23;5523;Kaffee
28.01.2017;12:27:23;5523;Brot
28.01.2017;12:30:03;5524;Brot
28.01.2017;12:37:26;5525;Brot
28.01.2017;12:37:26;5525;Tee
28.01.2017;12:40:49;5526;Brot
28.01.2017;12:50:45;5527;Tapas
28.01.2017;12:50:45;5527;Toast
28.01.2017;12:50:45;5527;Saft
28.01.2017;12:50:45;5527;Kaffee
28.01.2017;13:05:57;5528;Brot
28.01.2017;13:05:57;5528;Focaccia
28.01.2017;13:16:33;5529;Kaffee
28.01.2017;13:16:33;5529;Brot
28.01.2017;13:16:33;5529;Frittata
28.01.2017;13:16:33;5529;Salat
28.01.2017;13:16:33;5529;Sandwich
28.01.2017;13:19:03;5530;Kaffee
28.01.2017;13:20:06;5531;Brownie
28.01.2017;13:20:06;5531;Tee
28.01.2017;13:22:52;5532;Sandwich
28.01.2017;13:31:58;5533;Brot
28.01.2017;13:34:16;5534;Eintopf
28.01.2017;13:34:16;5534;Sandwich
28.01.2017;13:34:16;5534;Sandwich
28.01.2017;13:34:16;5534;Tee
28.01.2017;13:34:16;5534;Brot
28.01.2017;13:35:30;5535;Suppe
28.01.2017;13:35:30;5535;Sandwich
28.01.2017;13:35:30;5535;Kaffee
28.01.2017;13:37:37;5536;Tee
28.01.2017;13:37:37;5536;Brot
28.01.2017;13:42:20;5537;Brot
28.01.2017;13:51:29;5538;Brot
28.01.2017;13:53:37;5539;Glueckwunschkarte
28.01.2017;14:06:07;5540;Kaffee
28.01.2017;14:06:07;5540;Kaffee
28.01.2017;14:20:01;5541;Waffel
28.01.2017;14:20:01;5541;Kuchen
28.01.2017;14:22:01;5542;Focaccia
28.01.2017;14:23:52;5543;Waffel
28.01.2017;14:23:52;5543;Brot
28.01.2017;14:23:52;5543;Marmelade
28.01.2017;14:23:52;5543;Salat
28.01.2017;14:23:52;5543;Extra Salami oder Feta
28.01.2017;14:23:52;5543;Frittata
28.01.2017;14:23:52;5543;Mineralwasser
28.01.2017;14:27:27;5544;Heisse Schokolade
28.01.2017;14:27:27;5544;NONE
28.01.2017;14:45:55;5545;Kuchen
28.01.2017;14:45:55;5545;Cola
28.01.2017;14:52:44;5546;Teegebaeck
28.01.2017;14:52:44;5546;Tee
28.01.2017;14:58:43;5547;Tee
28.01.2017;14:58:43;5547;Tee
28.01.2017;15:07:26;5548;Kuchen
28.01.2017;15:07:26;5548;Brownie
28.01.2017;15:08:58;5549;Brownie
28.01.2017;15:10:01;5550;Kaffee
28.01.2017;15:15:34;5551;Brot
28.01.2017;15:16:07;5552;Brot
28.01.2017;15:16:07;5552;Kaffee
28.01.2017;15:16:49;5553;Kaffee
28.01.2017;15:16:49;5553;Tee
28.01.2017;15:16:49;5553;Teegebaeck
28.01.2017;15:19:02;5554;Kaffee
28.01.2017;15:19:02;5554;Kaffee
28.01.2017;15:30:39;5555;Kaffee
28.01.2017;15:32:58;5556;Tee
28.01.2017;15:32:58;5556;Muffin
28.01.2017;15:43:28;5557;Heisse Schokolade
28.01.2017;15:43:28;5557;Tee
28.01.2017;15:43:28;5557;Croissant
28.01.2017;15:49:39;5558;Kaffee
28.01.2017;15:49:39;5558;Heisse Schokolade
28.01.2017;15:49:39;5558;Brot
28.01.2017;15:59:43;5559;Brot
28.01.2017;16:00:59;5560;Kaffee
28.01.2017;16:00:59;5560;Kaffee
28.01.2017;16:00:59;5560;Tee
28.01.2017;16:00:59;5560;Brot
28.01.2017;16:02:30;5561;Kaffee
28.01.2017;16:02:30;5561;Tee
28.01.2017;16:05:18;5562;Kaffee
28.01.2017;16:05:18;5562;Kaffee
28.01.2017;16:05:18;5562;Tee
28.01.2017;16:05:18;5562;Saft
28.01.2017;16:05:18;5562;Kuchen
28.01.2017;16:05:18;5562;Toertchen
28.01.2017;16:05:18;5562;Kekse
28.01.2017;16:05:18;5562;Sandwich
28.01.2017;16:41:53;5564;Kaffee
28.01.2017;16:49:02;5565;Kaffee
29.01.2017;08:57:13;5566;Brot
29.01.2017;08:57:13;5566;Gebaeck
29.01.2017;09:22:36;5567;Baguette
29.01.2017;09:22:36;5567;Brownie
29.01.2017;09:28:44;5568;Brot
29.01.2017;09:43:57;5569;Kekse
29.01.2017;09:43:57;5569;Kaffee
29.01.2017;09:43:57;5569;Gebaeck
29.01.2017;09:43:57;5569;Kekse
29.01.2017;09:58:16;5570;Kaffee
29.01.2017;10:13:37;5571;Kaffee
29.01.2017;10:13:37;5571;Heisse Schokolade
29.01.2017;10:13:37;5571;Brot
29.01.2017;10:18:52;5572;Kaffee
29.01.2017;10:35:16;5573;Kaffee
29.01.2017;10:35:16;5573;Gebaeck
29.01.2017;10:35:16;5573;Kaffee
29.01.2017;10:52:48;5574;Tee
29.01.2017;10:56:12;5575;Kaffee
29.01.2017;11:02:45;5576;Gebaeck
29.01.2017;11:02:45;5576;Muffin
29.01.2017;11:14:35;5577;Kaffee
29.01.2017;11:14:35;5577;Tee
29.01.2017;11:14:35;5577;Suppe
29.01.2017;11:14:35;5577;NONE
29.01.2017;11:17:42;5578;Kekse
29.01.2017;11:17:42;5578;Brownie
29.01.2017;11:20:55;5579;Baguette
29.01.2017;11:21:35;5580;Baguette
29.01.2017;11:22:25;5581;Butterkuchen
29.01.2017;11:25:34;5582;Kaffee
29.01.2017;11:34:09;5583;Kaffee
29.01.2017;11:34:09;5583;Kaffee
29.01.2017;11:34:09;5583;Croissant
29.01.2017;11:34:09;5583;Kekse
29.01.2017;11:40:08;5584;Butterkuchen
29.01.2017;11:42:01;5585;Kaffee
29.01.2017;11:42:01;5585;Knuspermuesli
29.01.2017;11:42:01;5585;Brot
29.01.2017;11:45:21;5586;Kaffee
29.01.2017;11:45:21;5586;NONE
29.01.2017;11:45:21;5586;Tapas
29.01.2017;11:51:20;5587;Kuchen
29.01.2017;11:51:20;5587;Brot
29.01.2017;11:51:20;5587;Baguette
29.01.2017;11:59:02;5588;Kaesekuchen
29.01.2017;11:59:02;5588;NONE
29.01.2017;11:59:02;5588;Kaffee
29.01.2017;11:59:02;5588;Butterkuchen
29.01.2017;11:59:02;5588;Kaffee
29.01.2017;12:00:07;5589;Brot
29.01.2017;12:00:07;5589;Brot
29.01.2017;12:06:22;5590;NONE
29.01.2017;12:06:22;5590;Saft
29.01.2017;12:12:04;5591;NONE
29.01.2017;12:12:04;5591;Tapas
29.01.2017;12:12:04;5591;Extra Salami oder Feta
29.01.2017;12:12:04;5591;Kaffee
29.01.2017;12:21:36;5592;Brot
29.01.2017;12:21:36;5592;Knuspermuesli
29.01.2017;12:21:36;5592;Gebaeck
29.01.2017;12:22:37;5593;NONE
29.01.2017;12:22:37;5593;Brot
29.01.2017;12:22:37;5593;Kaffee
29.01.2017;12:22:37;5593;Gebaeck
29.01.2017;12:27:25;5594;Brot
29.01.2017;12:27:25;5594;Brot
29.01.2017;12:35:10;5595;Brownie
29.01.2017;12:39:29;5596;NONE
29.01.2017;12:39:29;5596;Tapas
29.01.2017;12:39:29;5596;Kaffee
29.01.2017;12:39:29;5596;Smoothies
29.01.2017;12:48:58;5597;Brot
29.01.2017;12:48:58;5597;Kaffee
29.01.2017;12:48:58;5597;Gebaeck
29.01.2017;12:48:58;5597;Teegebaeck
29.01.2017;12:54:43;5598;Heisse Schokolade
29.01.2017;12:54:43;5598;Kaffee
29.01.2017;12:54:43;5598;Sandwich
29.01.2017;12:54:43;5598;Toast
29.01.2017;12:54:43;5598;Kuchen
29.01.2017;12:57:50;5599;Brot
29.01.2017;12:59:25;5600;Gebaeck
29.01.2017;12:59:25;5600;Kaffee
29.01.2017;12:59:25;5600;Kaffee
29.01.2017;12:59:25;5600;Brot
29.01.2017;13:24:52;5601;Heisse Schokolade
29.01.2017;13:24:52;5601;Tee
29.01.2017;13:24:52;5601;Alfajor
29.01.2017;13:24:52;5601;Croissant
29.01.2017;13:24:52;5601;Croissant
29.01.2017;13:54:55;5603;Tee
29.01.2017;13:54:55;5603;Brot
29.01.2017;13:58:30;5604;Sandwich
29.01.2017;13:58:30;5604;NONE
29.01.2017;13:58:30;5604;Saft
29.01.2017;13:58:30;5604;Schokoladentrueffel
29.01.2017;13:58:30;5604;Kaffee
29.01.2017;13:58:30;5604;Croissant
29.01.2017;13:58:30;5604;Teegebaeck
29.01.2017;13:59:54;5605;Brot
29.01.2017;13:59:54;5605;Kaffee
29.01.2017;13:59:54;5605;Sandwich
29.01.2017;13:59:54;5605;Croissant
29.01.2017;13:59:54;5605;NONE
29.01.2017;14:12:10;5606;Kaffee
29.01.2017;14:12:10;5606;Brot
29.01.2017;14:12:10;5606;Gebaeck
29.01.2017;14:12:10;5606;Frittata
29.01.2017;14:13:43;5607;Frittata
29.01.2017;14:13:43;5607;Brot
29.01.2017;14:17:23;5608;Kaffee
29.01.2017;14:17:23;5608;Suppe
29.01.2017;14:17:23;5608;Sandwich
29.01.2017;14:22:17;5609;Kaffee
29.01.2017;14:22:17;5609;Sandwich
29.01.2017;14:22:17;5609;Salat
29.01.2017;14:50:45;5610;Salat
29.01.2017;14:54:27;5611;Brot
29.01.2017;14:56:00;5612;Bienenstich
29.01.2017;14:56:00;5612;Marmelade
29.01.2017;15:03:22;5613;Tee
29.01.2017;15:03:22;5613;Heisse Schokolade
29.01.2017;15:03:22;5613;Kuchen
29.01.2017;15:03:22;5613;Croissant
29.01.2017;15:03:22;5613;Croissant
29.01.2017;15:04:58;5614;Toertchen
29.01.2017;15:04:58;5614;Heisse Schokolade
29.01.2017;15:04:58;5614;Toast
29.01.2017;15:04:58;5614;Eintopf
29.01.2017;15:25:49;5615;Kaffee
29.01.2017;15:25:49;5615;Tee
29.01.2017;15:25:49;5615;Gebaeck
29.01.2017;15:35:06;5616;Kekse
29.01.2017;15:35:06;5616;Kekse
29.01.2017;15:35:06;5616;Kuchen
29.01.2017;15:35:06;5616;Baguette
29.01.2017;15:35:06;5616;Kekse
29.01.2017;15:53:37;5617;Brot
29.01.2017;15:53:37;5617;Tee
29.01.2017;15:53:37;5617;Kuchen
29.01.2017;15:53:37;5617;Brot
29.01.2017;15:53:37;5617;Eintopf
29.01.2017;16:03:33;5618;Tapas
29.01.2017;16:03:33;5618;NONE
29.01.2017;16:03:33;5618;Kaffee
29.01.2017;16:03:33;5618;Heisse Schokolade
29.01.2017;16:03:33;5618;Toertchen
29.01.2017;16:03:33;5618;Brot
29.01.2017;16:04:36;5620;Croissant
29.01.2017;16:19:23;5621;Kuchen
29.01.2017;16:19:23;5621;Teegebaeck
29.01.2017;16:19:23;5621;Croissant
29.01.2017;16:19:23;5621;Kaffee
29.01.2017;16:19:23;5621;Tee
29.01.2017;16:31:07;5622;Kaffee
29.01.2017;16:31:07;5622;Croissant
30.01.2017;08:36:03;5623;Brot
30.01.2017;08:58:23;5624;Gebaeck
30.01.2017;09:25:40;5625;Kaffee
30.01.2017;09:25:40;5625;Kaffee
30.01.2017;09:44:43;5626;Brot
30.01.2017;09:44:43;5626;Gebaeck
30.01.2017;09:48:45;5627;Brot
30.01.2017;09:48:45;5627;Brot
30.01.2017;09:53:56;5628;Brot
30.01.2017;09:58:01;5629;Brot
30.01.2017;10:14:14;5630;Brot
30.01.2017;11:00:49;5631;Gebaeck
30.01.2017;11:01:58;5632;Gebaeck
30.01.2017;11:01:58;5632;Kaffee
30.01.2017;11:01:58;5632;Kaffee
30.01.2017;11:04:48;5633;Brot
30.01.2017;11:17:53;5634;Butterkuchen
30.01.2017;11:17:53;5634;Marmelade
30.01.2017;11:17:53;5634;Waffel
30.01.2017;11:33:28;5635;Kaffee
30.01.2017;11:33:28;5635;Kekse
30.01.2017;12:08:42;5636;Gebaeck
30.01.2017;12:08:42;5636;Kaffee
30.01.2017;12:08:42;5636;Kaffee
30.01.2017;12:22:09;5637;Sandwich
30.01.2017;12:22:09;5637;Sandwich
30.01.2017;12:23:06;5638;Kaffee
30.01.2017;12:23:06;5638;Kekse
30.01.2017;12:44:09;5639;Kaffee
30.01.2017;12:44:09;5639;Kaffee
30.01.2017;12:44:09;5639;Gebaeck
30.01.2017;12:45:41;5640;Kaffee
30.01.2017;12:45:41;5640;Brot
30.01.2017;12:47:02;5641;Kaffee
30.01.2017;12:47:02;5641;Kaffee
30.01.2017;12:47:02;5641;Brot
30.01.2017;12:47:02;5641;Suppe
30.01.2017;12:56:14;5642;Brot
30.01.2017;12:56:14;5642;Marmelade
30.01.2017;12:56:14;5642;Bienenstich
30.01.2017;12:56:14;5642;Saft
30.01.2017;13:15:42;5643;Baguette
30.01.2017;13:20:57;5644;Suppe
30.01.2017;13:25:26;5645;Suppe
30.01.2017;13:55:02;5646;Eintopf
30.01.2017;14:13:59;5647;Kaffee
30.01.2017;14:13:59;5647;Tee
30.01.2017;14:22:27;5648;Cola
30.01.2017;14:22:27;5648;Sandwich
30.01.2017;14:22:27;5648;Suppe
30.01.2017;14:22:27;5648;Brot
30.01.2017;14:25:08;5649;Suppe
30.01.2017;14:36:00;5650;Heisse Schokolade
30.01.2017;14:36:00;5650;Kaffee
30.01.2017;14:36:00;5650;Kuchen
30.01.2017;14:38:51;5651;Kaffee
30.01.2017;14:43:15;5652;Gebaeck
30.01.2017;14:45:04;5653;Brot
30.01.2017;14:45:04;5653;Brot
30.01.2017;15:13:13;5654;Butterkuchen
30.01.2017;15:26:47;5655;Kaffee
30.01.2017;15:26:47;5655;Toast
30.01.2017;15:47:07;5656;Kuchen
30.01.2017;15:47:07;5656;Kaffee
30.01.2017;15:49:47;5657;Kaffee
30.01.2017;15:49:47;5657;Brot
30.01.2017;15:52:41;5658;Kuchen
30.01.2017;15:52:41;5658;Heisse Schokolade
30.01.2017;16:27:18;5659;Kaffee
30.01.2017;16:40:32;5660;Tee
30.01.2017;16:40:32;5660;Heisse Schokolade
30.01.2017;16:40:32;5660;Kekse
30.01.2017;16:54:49;5661;Heisse Schokolade
31.01.2017;09:08:23;5662;Kaffee
31.01.2017;09:09:26;5663;Waffel
31.01.2017;09:11:20;5664;Brot
31.01.2017;09:11:20;5664;Brot
31.01.2017;09:17:22;5665;Brot
31.01.2017;09:41:05;5666;Brot
31.01.2017;09:41:05;5666;Toast
31.01.2017;09:45:05;5667;Brot
31.01.2017;09:45:05;5667;Brownie
31.01.2017;09:55:06;5668;Gebaeck
31.01.2017;09:55:06;5668;Brot
31.01.2017;09:57:02;5669;Tee
31.01.2017;09:57:02;5669;Sandwich
31.01.2017;09:57:51;5670;Kaffee
31.01.2017;10:00:24;5671;Kaffee
31.01.2017;10:00:24;5671;Brot
31.01.2017;10:02:36;5672;Kaffee
31.01.2017;10:02:36;5672;Saft
31.01.2017;10:11:12;5673;Kuchen
31.01.2017;10:11:12;5673;Kaffee
31.01.2017;10:11:12;5673;Tapas
31.01.2017;10:39:54;5674;Kaffee
31.01.2017;10:44:34;5675;Kaffee
31.01.2017;10:44:34;5675;Brownie
31.01.2017;10:44:34;5675;Baguette
31.01.2017;10:47:54;5676;Gebaeck
31.01.2017;10:47:54;5676;Kuchen
31.01.2017;10:47:54;5676;Kaffee
31.01.2017;10:47:54;5676;Kaffee
31.01.2017;10:49:13;5677;Heisse Schokolade
31.01.2017;10:49:13;5677;Kaffee
31.01.2017;10:55:57;5678;Butterkuchen
31.01.2017;10:58:26;5679;Tee
31.01.2017;10:58:26;5679;Toast
31.01.2017;11:04:40;5680;Tee
31.01.2017;11:04:40;5680;Kaffee
31.01.2017;11:04:40;5680;Gebaeck
31.01.2017;11:12:15;5681;Brot
31.01.2017;11:12:15;5681;Gebaeck
31.01.2017;11:12:47;5682;Kaffee
31.01.2017;11:33:02;5683;Tee
31.01.2017;11:33:02;5683;Sandwich
31.01.2017;11:33:02;5683;Brot
31.01.2017;11:37:45;5684;Butterkuchen
31.01.2017;11:37:45;5684;Kekse
31.01.2017;11:41:12;5685;Tee
31.01.2017;11:41:12;5685;Kuchen
31.01.2017;11:41:12;5685;Toertchen
31.01.2017;11:44:13;5686;Kaffee
31.01.2017;11:53:48;5687;Brot
31.01.2017;11:56:28;5688;Kaffee
31.01.2017;11:58:50;5689;Brot
31.01.2017;12:08:34;5690;Kaffee
31.01.2017;12:09:24;5691;Kaffee
31.01.2017;12:20:41;5692;Kekse
31.01.2017;12:20:41;5692;Baguette
31.01.2017;12:39:11;5693;Kaffee
31.01.2017;12:39:11;5693;Kekse
31.01.2017;12:39:11;5693;Kuchen
31.01.2017;12:39:11;5693;Tapas
31.01.2017;12:39:11;5693;NONE
31.01.2017;12:51:14;5694;Tee
31.01.2017;12:51:14;5694;Kaffee
31.01.2017;12:51:14;5694;Sandwich
31.01.2017;12:51:14;5694;Kuchen
31.01.2017;13:01:21;5695;Kaffee
31.01.2017;13:01:21;5695;Kaffee
31.01.2017;13:01:21;5695;Kuchen
31.01.2017;13:08:40;5696;Brot
31.01.2017;13:09:12;5697;Baguette
31.01.2017;13:09:41;5698;Brot
31.01.2017;13:17:16;5699;Cola
31.01.2017;13:17:16;5699;Salat
31.01.2017;13:29:43;5700;Brot
31.01.2017;13:39:48;5701;Suppe
31.01.2017;13:41:00;5702;Kaffee
31.01.2017;13:41:00;5702;Sandwich
31.01.2017;13:45:37;5703;Brownie
31.01.2017;13:47:39;5704;Brot
31.01.2017;13:48:21;5705;Eintopf
31.01.2017;13:48:21;5705;Saft
31.01.2017;13:48:21;5705;Cola
31.01.2017;13:54:55;5706;Baguette
31.01.2017;14:31:04;5707;NONE
31.01.2017;14:31:04;5707;Suppe
31.01.2017;14:31:04;5707;Tee
31.01.2017;14:31:04;5707;Kaffee
31.01.2017;14:31:04;5707;Kaffee
31.01.2017;15:00:05;5708;Sandwich
31.01.2017;15:00:05;5708;Kekse
31.01.2017;15:00:05;5708;Kaffee
31.01.2017;15:00:05;5708;Tee
31.01.2017;15:12:58;5709;Cola
31.01.2017;15:14:42;5710;Toast
31.01.2017;15:14:42;5710;Kuchen
31.01.2017;15:14:42;5710;Kaffee
31.01.2017;15:15:53;5711;Kuchen
31.01.2017;15:15:53;5711;Kaesekuchen
31.01.2017;16:24:08;5712;Kaffee
31.01.2017;16:24:08;5712;Kaffee
31.01.2017;16:24:08;5712;Brot
31.01.2017;16:27:51;5713;Kekse
31.01.2017;16:27:51;5713;Heisse Schokolade
31.01.2017;16:27:51;5713;Tee
31.01.2017;16:27:51;5713;Kuchen
31.01.2017;16:27:51;5713;Gebaeck
31.01.2017;16:45:50;5714;Tee
31.01.2017;16:45:50;5714;Kaffee
31.01.2017;16:45:50;5714;Kuchen
31.01.2017;17:01:32;5715;Tee
31.01.2017;17:01:32;5715;Brot
31.01.2017;17:18:04;5716;Brownie
31.01.2017;17:28:11;5717;Kaffee
31.01.2017;17:28:11;5717;Kuchen
31.01.2017;17:28:11;5717;Kekse
01.02.2017;08:37:55;5718;Brot
01.02.2017;08:37:55;5718;Brot
01.02.2017;08:37:55;5718;Brot
01.02.2017;08:40:41;5719;Brot
01.02.2017;09:05:35;5720;Kaffee
01.02.2017;09:05:35;5720;Brot
01.02.2017;09:07:40;5721;Brot
01.02.2017;09:07:40;5721;Gebaeck
01.02.2017;09:31:06;5722;Brot
01.02.2017;09:37:30;5723;Brot
01.02.2017;09:37:30;5723;Kaffee
01.02.2017;09:37:30;5723;Toast
01.02.2017;10:00:41;5725;Butterkuchen
01.02.2017;10:28:18;5726;Kuchen
01.02.2017;10:28:18;5726;Kaffee
01.02.2017;10:28:18;5726;Brot
01.02.2017;10:32:53;5727;Brot
01.02.2017;10:32:53;5727;Heisse Schokolade
01.02.2017;10:33:23;5728;Kaffee
01.02.2017;10:33:23;5728;Kaffee
01.02.2017;10:35:44;5729;Kaffee
01.02.2017;10:35:44;5729;Brot
01.02.2017;10:35:44;5729;NONE
01.02.2017;10:40:51;5730;Kaffee
01.02.2017;10:40:51;5730;Kuchen
01.02.2017;10:41:30;5731;Kuchen
01.02.2017;10:41:30;5731;Kaffee
01.02.2017;10:46:49;5732;Brot
01.02.2017;10:46:49;5732;Sandwich
01.02.2017;10:46:49;5732;Toast
01.02.2017;10:55:37;5733;Kaffee
01.02.2017;10:55:37;5733;Kaffee
01.02.2017;10:55:37;5733;Croissant
01.02.2017;10:59:01;5734;Kaffee
01.02.2017;10:59:01;5734;Brot
01.02.2017;10:59:01;5734;Alfajor
01.02.2017;10:59:01;5734;Toertchen
01.02.2017;10:59:01;5734;Tee
01.02.2017;11:06:23;5735;Kaffee
01.02.2017;11:06:23;5735;Brot
01.02.2017;11:15:57;5736;Brot
01.02.2017;11:39:13;5737;Kaffee
01.02.2017;11:39:13;5737;Brot
01.02.2017;11:40:57;5738;Brot
01.02.2017;11:40:57;5738;Kaffee
01.02.2017;11:40:57;5738;Brot
01.02.2017;11:49:41;5739;Brot
01.02.2017;11:58:57;5740;Baguette
01.02.2017;12:11:47;5741;Gebaeck
01.02.2017;12:13:06;5742;Brot
01.02.2017;12:13:06;5742;Gebaeck
01.02.2017;12:43:41;5743;Baguette
01.02.2017;12:43:41;5743;Brot
01.02.2017;12:44:28;5744;Brot
01.02.2017;12:44:28;5744;Gebaeck
01.02.2017;12:44:28;5744;Tee
01.02.2017;12:44:28;5744;Kaffee
01.02.2017;13:24:31;5745;Kuchen
01.02.2017;13:24:31;5745;Brot
01.02.2017;13:38:03;5746;Sandwich
01.02.2017;13:38:03;5746;Cola
01.02.2017;13:38:54;5747;Cola
01.02.2017;13:38:54;5747;Kuchen
01.02.2017;13:41:37;5748;Heisse Schokolade
01.02.2017;13:41:37;5748;Kaffee
01.02.2017;13:41:37;5748;Gebaeck
01.02.2017;13:41:37;5748;Brot
01.02.2017;13:43:32;5749;Tapas
01.02.2017;13:43:32;5749;Eintopf
01.02.2017;13:43:32;5749;Tee
01.02.2017;13:43:32;5749;Kekse
01.02.2017;13:45:08;5751;Kuchen
01.02.2017;13:46:06;5752;Kaffee
01.02.2017;13:46:06;5752;Kaffee
01.02.2017;13:55:11;5753;Kaffee
01.02.2017;14:04:17;5754;Brot
01.02.2017;14:10:29;5755;Brot
01.02.2017;14:10:29;5755;Sandwich
01.02.2017;14:30:53;5756;Kaffee
01.02.2017;14:30:53;5756;Brot
01.02.2017;14:30:53;5756;Sandwich
01.02.2017;14:35:39;5757;Kaffee
01.02.2017;14:35:39;5757;Kaffee
01.02.2017;14:35:39;5757;Kuchen
01.02.2017;14:37:48;5758;NONE
01.02.2017;14:37:48;5758;Knuspermuesli
01.02.2017;14:37:48;5758;Extra Salami oder Feta
01.02.2017;14:37:48;5758;Kaffee
01.02.2017;14:43:46;5759;Suppe
01.02.2017;14:43:46;5759;Saft
01.02.2017;14:43:46;5759;Kaffee
01.02.2017;14:44:39;5760;Sandwich
01.02.2017;14:56:56;5761;Baguette
01.02.2017;15:14:04;5762;Kaffee
01.02.2017;15:20:41;5763;Kaffee
01.02.2017;15:29:10;5764;Heisse Schokolade
01.02.2017;15:29:10;5764;Kaffee
01.02.2017;15:29:10;5764;Alfajor
01.02.2017;15:33:08;5765;Tee
01.02.2017;15:33:08;5765;Kaffee
01.02.2017;15:33:08;5765;Brot
01.02.2017;15:44:06;5766;Kuchen
01.02.2017;15:44:06;5766;Kaffee
01.02.2017;15:44:06;5766;Kekse
01.02.2017;15:46:46;5767;Brot
01.02.2017;15:54:50;5768;Brot
01.02.2017;15:56:59;5769;Kekse
01.02.2017;15:56:59;5769;Tee
01.02.2017;15:56:59;5769;Brot
01.02.2017;16:00:36;5770;Kaffee
01.02.2017;16:00:36;5770;Veganer Minzkuchen
01.02.2017;16:00:36;5770;Kuchen
01.02.2017;16:01:23;5771;Brot
01.02.2017;16:01:23;5771;Kaffee
01.02.2017;16:01:23;5771;Heisse Schokolade
01.02.2017;16:20:57;5772;Brot
01.02.2017;16:39:12;5773;Saft
01.02.2017;16:39:12;5773;Kekse
01.02.2017;16:39:12;5773;Brownie
01.02.2017;16:39:12;5773;Alfajor
01.02.2017;16:39:12;5773;Kaffee
01.02.2017;17:04:48;5774;Tee
01.02.2017;17:04:48;5774;Schokoladentrueffel
01.02.2017;17:04:48;5774;Kekse
01.02.2017;17:05:42;5775;Kaffee
01.02.2017;17:05:42;5775;Cola
02.02.2017;08:35:24;5776;Brot
02.02.2017;09:04:21;5777;Kaffee
02.02.2017;09:04:21;5777;Brot
02.02.2017;09:04:21;5777;NONE
02.02.2017;09:04:21;5777;Toast
02.02.2017;09:06:04;5778;Brot
02.02.2017;09:06:04;5778;Brot
02.02.2017;09:06:04;5778;Kaffee
02.02.2017;09:20:05;5779;Kekse
02.02.2017;09:20:53;5780;Kaffee
